datetime,North-Eastern Region Hourly Demand,temp_ne,humidity_ne,feels_like_ne,is_holiday
1/8/2024 0:00,1531.63,13.6,88,13.1,0
1/8/2024 1:00,1464.91,12.9,89,12.5,0
1/8/2024 2:00,1416.01,12.4,89,11.9,0
1/8/2024 3:00,1391.3,12.1,88,11.5,0
1/8/2024 4:00,1423.64,11.8,86,11.1,0
1/8/2024 5:00,1536.52,11.6,85,10.7,0
1/8/2024 6:00,1843.69,11.6,90,11.2,0
1/8/2024 7:00,2160.79,14.2,79,13.7,0
1/8/2024 8:00,2136.84,17.6,67,18.1,0
1/8/2024 9:00,2037.24,19.9,63,20.3,0
1/8/2024 10:00,1951.56,21.2,63,21.9,0
1/8/2024 11:00,1898.26,22.2,61,23,0
1/8/2024 12:00,1886.58,23,59,24,0
1/8/2024 13:00,1835.49,23.5,56,24.4,0
1/8/2024 14:00,1826.97,23.6,55,24.2,0
1/8/2024 15:00,1855.68,23.1,56,23.4,0
1/8/2024 16:00,2064.24,20,70,20.7,0
1/8/2024 17:00,2592.35,20.7,65,21.3,0
1/8/2024 18:00,2594.75,18.5,78,18.9,0
1/8/2024 19:00,2560.8,17.6,80,18.1,0
1/8/2024 20:00,2432.33,16.5,82,16.8,0
1/8/2024 21:00,2217.34,15.6,86,15.7,0
1/8/2024 22:00,1946.15,14.8,89,14.8,0
1/8/2024 23:00,1715.24,13.9,91,13.7,0
1/9/2024 0:00,1560.41,13.1,93,12.9,0
1/9/2024 1:00,1468.48,12.9,92,12.6,0
1/9/2024 2:00,1405.31,12.2,93,11.8,0
1/9/2024 3:00,1374.64,11.6,94,11.3,0
1/9/2024 4:00,1400.71,11.3,94,10.8,0
1/9/2024 5:00,1556.42,11,92,10.3,0
1/9/2024 6:00,1946.18,11.6,92,11.2,0
1/9/2024 7:00,2240.41,13.9,82,13.7,0
1/9/2024 8:00,2218.01,16.8,74,17.2,0
1/9/2024 9:00,2099.53,18.9,73,19.7,0
1/9/2024 10:00,2045.35,20.4,70,21.2,0
1/9/2024 11:00,1916.64,21.6,65,22.4,0
1/9/2024 12:00,1594.34,22.5,61,23.5,0
1/9/2024 13:00,1749.95,23.1,57,24,0
1/9/2024 14:00,1921.14,23.3,56,23.9,0
1/9/2024 15:00,1938.58,22.8,57,23,0
1/9/2024 16:00,2121.27,20.1,66,20.5,0
1/9/2024 17:00,2595.55,17.8,76,17.9,0
1/9/2024 18:00,2666.06,16.9,92,18,0
1/9/2024 19:00,2619.5,15.4,95,16,0
1/9/2024 20:00,2483.24,15.2,96,16,0
1/9/2024 21:00,2261.45,15.1,96,16,0
1/9/2024 22:00,2013.62,15,95,15.7,0
1/9/2024 23:00,1773.75,14.9,95,15.6,0
1/10/2024 0:00,1636.38,14.4,95,14.8,0
1/10/2024 1:00,1567.09,13.4,96,13.6,0
1/10/2024 2:00,1521.95,13,96,13,0
1/10/2024 3:00,1498.27,12.6,98,12.8,0
1/10/2024 4:00,1510.47,12.4,97,12.5,0
1/10/2024 5:00,1609.42,13.1,95,13.5,0
1/10/2024 6:00,1925.88,13.8,91,14.2,0
1/10/2024 7:00,2225.52,15.1,86,15.5,0
1/10/2024 8:00,2215.78,16.4,85,17.3,0
1/10/2024 9:00,2146.61,18.5,79,19.7,0
1/10/2024 10:00,2052.38,20.4,69,21,0
1/10/2024 11:00,1965.05,22,60,22.1,0
1/10/2024 12:00,1931.1,22.8,56,22.8,0
1/10/2024 13:00,1911.07,23.2,55,23.4,0
1/10/2024 14:00,1894.91,23.1,57,23.5,0
1/10/2024 15:00,1952.45,22.6,58,23,0
1/10/2024 16:00,2129.64,19.7,74,20.5,0
1/10/2024 17:00,2612.67,19.8,70,20.3,0
1/10/2024 18:00,2656.01,16.8,88,17.6,0
1/10/2024 19:00,2596.58,17,86,17.7,0
1/10/2024 20:00,2524.48,16.1,90,16.9,0
1/10/2024 21:00,2346.65,16.1,90,16.6,0
1/10/2024 22:00,2113.42,16.2,90,16.7,0
1/10/2024 23:00,1900.09,15.4,94,15.9,0
1/11/2024 0:00,1736.74,14.8,95,15.3,0
1/11/2024 1:00,1654.6,14.4,94,14.8,0
1/11/2024 2:00,1615.64,13.8,95,13.9,0
1/11/2024 3:00,1584.73,12.9,96,12.7,0
1/11/2024 4:00,1585.89,13.2,95,13.2,0
1/11/2024 5:00,1669.89,13,96,13.2,0
1/11/2024 6:00,1956.52,12.6,96,12.8,0
1/11/2024 7:00,2304.3,14.5,90,15.3,0
1/11/2024 8:00,2320.18,16.3,85,17.2,0
1/11/2024 9:00,2215.58,18.2,76,18.8,0
1/11/2024 10:00,2105.74,19.9,69,20.8,0
1/11/2024 11:00,2040.49,21.1,63,22.1,0
1/11/2024 12:00,2017.8,22.1,57,22.6,0
1/11/2024 13:00,1963.9,22.9,56,23,0
1/11/2024 14:00,1949.38,22.7,57,22.9,0
1/11/2024 15:00,1987.17,21.8,60,21.4,0
1/11/2024 16:00,2124.64,19.7,69,20.1,0
1/11/2024 17:00,2637.24,17.8,76,18.2,0
1/11/2024 18:00,2696.88,15.9,87,16.3,0
1/11/2024 19:00,2651.92,15.5,90,15.9,0
1/11/2024 20:00,2526.12,15,91,15.2,0
1/11/2024 21:00,2275.99,14.6,91,14.7,0
1/11/2024 22:00,2035.6,14.3,91,14.3,0
1/11/2024 23:00,1773.86,13.9,92,13.9,0
1/12/2024 0:00,1615.64,13,95,12.9,0
1/12/2024 1:00,1511.94,12.2,95,11.9,0
1/12/2024 2:00,1461.88,11.9,95,11.5,0
1/12/2024 3:00,1445.63,11.4,96,11,0
1/12/2024 4:00,1455.7,10.8,97,10.3,0
1/12/2024 5:00,1575.12,10.6,96,10.2,0
1/12/2024 6:00,1904.73,12.1,92,12,0
1/12/2024 7:00,2282.63,13.4,91,13.8,0
1/12/2024 8:00,2298.71,15.1,88,15.9,0
1/12/2024 9:00,2236.57,17.2,78,17.9,0
1/12/2024 10:00,2152.53,19,72,19.6,0
1/12/2024 11:00,2108.55,20.5,66,21.1,0
1/12/2024 12:00,2081.02,21.5,62,22,0
1/12/2024 13:00,1972.43,22,61,22.5,0
1/12/2024 14:00,1936.23,21.8,62,22.2,0
1/12/2024 15:00,1991.33,21,65,21.1,0
1/12/2024 16:00,2145.49,18.8,77,19.6,0
1/12/2024 17:00,2636.94,16.8,84,17,0
1/12/2024 18:00,2710.85,15.3,93,15.9,0
1/12/2024 19:00,2651.07,14.7,94,15.2,0
1/12/2024 20:00,2497.29,14.1,95,14.3,0
1/12/2024 21:00,2291.86,13.8,96,13.8,0
1/12/2024 22:00,2032.44,13.6,96,13.9,0
1/12/2024 23:00,1794.79,13.4,96,13.7,0
1/13/2024 0:00,1604.58,12.6,98,12.9,0
1/13/2024 1:00,1521.95,12.6,98,13.1,0
1/13/2024 2:00,1470.04,12.8,99,13.3,0
1/13/2024 3:00,1431.57,12.3,99,12.8,0
1/13/2024 4:00,1444.03,12.6,99,13.2,0
1/13/2024 5:00,1556.97,12.2,100,12.6,0
1/13/2024 6:00,1844.7,12.8,98,13,0
1/13/2024 7:00,2170.31,13.7,96,14.3,0
1/13/2024 8:00,2241.75,14.4,95,14.8,0
1/13/2024 9:00,2207.74,15.8,89,16.1,0
1/13/2024 10:00,2150.35,18,78,18.4,0
1/13/2024 11:00,2096.49,20,68,20.4,0
1/13/2024 12:00,2092.3,21.1,65,21.7,0
1/13/2024 13:00,2019.61,21.7,63,22.2,0
1/13/2024 14:00,1989.18,21.8,62,22.2,0
1/13/2024 15:00,2014.76,21.3,64,21.7,0
1/13/2024 16:00,2159.36,18.6,77,19.4,0
1/13/2024 17:00,2619.22,16.3,87,16.4,0
1/13/2024 18:00,2665.83,16.5,89,17.5,0
1/13/2024 19:00,2599.28,16.1,90,17,0
1/13/2024 20:00,2486.1,15.6,93,16.8,0
1/13/2024 21:00,2284.63,13.7,96,14.3,0
1/13/2024 22:00,2062.73,13.1,96,13.4,0
1/13/2024 23:00,1810.06,13.4,96,13.8,0
1/14/2024 0:00,1629.64,13.1,100,13.7,0
1/14/2024 1:00,1541.15,12.9,100,13.1,0
1/14/2024 2:00,1493.4,13.1,100,13.4,0
1/14/2024 3:00,1464.84,12.9,100,13.3,0
1/14/2024 4:00,1460.5,12.6,100,13,0
1/14/2024 5:00,1531.72,12.6,97,12.7,0
1/14/2024 6:00,1844.84,14.7,88,14.9,0
1/14/2024 7:00,2126.46,15.7,87,16.5,0
1/14/2024 8:00,2181.28,16.8,86,17.9,0
1/14/2024 9:00,2090.17,18.7,79,19.4,0
1/14/2024 10:00,1964.61,20.3,72,20.6,0
1/14/2024 11:00,1922.89,21.5,68,22.2,0
1/14/2024 12:00,1916.49,22.5,65,23.3,0
1/14/2024 13:00,1888.03,22.9,63,23.7,0
1/14/2024 14:00,1842.94,22.8,64,23.7,0
1/14/2024 15:00,1815.2,22.1,66,23.2,0
1/14/2024 16:00,1950.95,19.3,83,20.6,0
1/14/2024 17:00,2451.76,19.6,77,20.7,0
1/14/2024 18:00,2519.76,19.3,77,20.8,0
1/14/2024 19:00,2485.42,17,86,17.9,0
1/14/2024 20:00,2370.03,15.4,91,15.8,0
1/14/2024 21:00,2181.8,14.9,92,15,0
1/14/2024 22:00,1972.41,14.6,92,14.8,0
1/14/2024 23:00,1731.67,13.7,95,13.8,0
1/15/2024 0:00,1551.31,13.2,97,13.3,1
1/15/2024 1:00,1441.84,12.9,97,13.1,1
1/15/2024 2:00,1375.59,12.4,97,12.5,1
1/15/2024 3:00,1348.24,11.8,97,11.7,1
1/15/2024 4:00,1382.58,11,98,10.8,1
1/15/2024 5:00,1549.85,10.2,100,9.8,1
1/15/2024 6:00,1869.86,13.1,93,13,1
1/15/2024 7:00,2104.39,15.2,85,15.4,1
1/15/2024 8:00,2134.82,16.6,85,17.4,1
1/15/2024 9:00,2039.84,18.1,84,19.4,1
1/15/2024 10:00,1915.49,20,77,21.4,1
1/15/2024 11:00,1808.58,21.2,73,22.8,1
1/15/2024 12:00,1723.77,22.5,70,24.2,1
1/15/2024 13:00,1683.41,23.4,66,24.7,1
1/15/2024 14:00,1635.08,23.5,63,24.5,1
1/15/2024 15:00,1667.89,22.9,64,24.1,1
1/15/2024 16:00,1847.6,20.4,78,22,1
1/15/2024 17:00,2367.76,18.8,85,20,1
1/15/2024 18:00,2439.83,18.9,75,19.4,1
1/15/2024 19:00,2400.52,17.9,78,18.2,1
1/15/2024 20:00,2308.78,17.2,82,17.8,1
1/15/2024 21:00,2099.16,16.6,84,17,1
1/15/2024 22:00,1831.86,16.4,85,16.7,1
1/15/2024 23:00,1591.48,15.8,90,16.3,1
1/16/2024 0:00,1437.56,14.9,93,15.5,0
1/16/2024 1:00,1355.21,14.4,94,14.9,0
1/16/2024 2:00,1321.86,14.2,93,14.6,0
1/16/2024 3:00,1305.5,13.6,93,13.8,0
1/16/2024 4:00,1324.23,13.1,92,13.1,0
1/16/2024 5:00,1442.56,12.4,91,11.9,0
1/16/2024 6:00,1764.49,12.8,96,12.9,0
1/16/2024 7:00,2076.98,15.1,87,15.2,0
1/16/2024 8:00,2158.66,17.5,80,18,0
1/16/2024 9:00,2089.65,19.4,74,19.9,0
1/16/2024 10:00,2008.17,20.6,69,21,0
1/16/2024 11:00,1921.65,21.4,65,21.5,0
1/16/2024 12:00,1850.53,22,62,22.3,0
1/16/2024 13:00,1813.07,22.4,57,22.3,0
1/16/2024 14:00,1808.48,22.1,60,22.2,0
1/16/2024 15:00,1837.21,21.8,61,22,0
1/16/2024 16:00,1962.01,19.5,77,20.7,0
1/16/2024 17:00,2453.35,17.7,79,18.1,0
1/16/2024 18:00,2504.96,16.4,91,17.6,0
1/16/2024 19:00,2497.47,16.3,93,17.1,0
1/16/2024 20:00,2372.65,16.5,87,16.6,0
1/16/2024 21:00,2165.34,16.1,87,16.6,0
1/16/2024 22:00,1941.83,15.5,91,16.2,0
1/16/2024 23:00,1705.13,15.2,93,16,0
1/17/2024 0:00,1539.11,15,94,15.7,0
1/17/2024 1:00,1466.16,14.1,95,14.4,0
1/17/2024 2:00,1424.69,13.5,95,13.4,0
1/17/2024 3:00,1386.84,14.8,90,15,0
1/17/2024 4:00,1367.79,14.4,90,14.9,0
1/17/2024 5:00,1462.34,13.6,90,13.6,0
1/17/2024 6:00,1815.48,12.3,97,12.3,0
1/17/2024 7:00,2162.12,14.1,97,14.7,0
1/17/2024 8:00,2187.17,15.3,91,15.8,0
1/17/2024 9:00,2075.82,16.4,86,16.8,0
1/17/2024 10:00,2053.4,17,83,17.3,0
1/17/2024 11:00,1983.71,18.4,75,18.7,0
1/17/2024 12:00,1942.02,19.5,67,19.7,0
1/17/2024 13:00,1914,19.9,62,19.7,0
1/17/2024 14:00,1836.63,20.1,60,19.7,0
1/17/2024 15:00,1901.61,20,62,20,0
1/17/2024 16:00,2026.88,17.4,80,17.7,0
1/17/2024 17:00,2455.4,17.2,76,17.5,0
1/17/2024 18:00,2582.39,16.8,80,17.7,0
1/17/2024 19:00,2593.87,15.1,87,15.7,0
1/17/2024 20:00,2485.78,13.4,93,13.6,0
1/17/2024 21:00,2315.51,13.5,93,13.6,0
1/17/2024 22:00,2076.49,14,92,14,0
1/17/2024 23:00,1841.92,13.7,93,13.9,0
1/18/2024 0:00,1669.92,13.1,94,13,0
1/18/2024 1:00,1582.28,14,91,14.7,0
1/18/2024 2:00,1543.97,12.6,95,12.8,0
1/18/2024 3:00,1509.57,12.6,96,12.9,0
1/18/2024 4:00,1500.67,12.4,98,12.6,0
1/18/2024 5:00,1590.87,12.4,98,12.6,0
1/18/2024 6:00,1883.52,11,99,10.9,0
1/18/2024 7:00,2182.61,12.1,95,12.2,0
1/18/2024 8:00,2134.14,14.9,86,15.2,0
1/18/2024 9:00,2114.13,17.4,76,18.1,0
1/18/2024 10:00,2016.28,19.4,65,19.8,0
1/18/2024 11:00,1952.56,20.5,60,20.9,0
1/18/2024 12:00,1940.56,21.4,54,21.5,0
1/18/2024 13:00,1919.59,21.8,52,21.5,0
1/18/2024 14:00,1889.81,21.6,53,21.1,0
1/18/2024 15:00,1911.09,20.9,55,20.3,0
1/18/2024 16:00,2081.8,17.9,75,17.9,0
1/18/2024 17:00,2525.18,18.9,64,18.6,0
1/18/2024 18:00,2587.3,15.9,80,16.4,0
1/18/2024 19:00,2551.16,14.2,89,14.1,0
1/18/2024 20:00,2433.95,13.4,91,13.2,0
1/18/2024 21:00,2286.74,13,93,12.9,0
1/18/2024 22:00,2102.34,12.4,93,12.2,0
1/18/2024 23:00,1866.61,12.3,93,11.9,0
1/19/2024 0:00,1678.52,12.1,93,11.4,0
1/19/2024 1:00,1543.44,12.8,89,12.5,0
1/19/2024 2:00,1494.89,10.9,95,10.1,0
1/19/2024 3:00,1475.82,10.4,96,9.8,0
1/19/2024 4:00,1468.75,10.1,96,9.3,0
1/19/2024 5:00,1608.35,9.8,96,8.9,0
1/19/2024 6:00,1947.08,11.6,97,11.4,0
1/19/2024 7:00,2157.07,12.9,94,13,0
1/19/2024 8:00,2133.68,15.8,85,16.8,0
1/19/2024 9:00,2082.8,17.5,80,18.1,0
1/19/2024 10:00,1970.36,19,77,19.7,0
1/19/2024 11:00,1913.97,20.5,69,21.4,0
1/19/2024 12:00,1943.99,21.7,60,22.4,0
1/19/2024 13:00,1872.34,22.6,51,22.6,0
1/19/2024 14:00,1874.39,22.6,50,22.1,0
1/19/2024 15:00,1916.61,21.8,53,20.9,0
1/19/2024 16:00,2093.16,18.5,69,18.4,0
1/19/2024 17:00,2482.74,19.4,58,18.8,0
1/19/2024 18:00,2549.51,17.4,71,17.1,0
1/19/2024 19:00,2507.4,15.4,79,15.1,0
1/19/2024 20:00,2353.42,14.6,82,14.4,0
1/19/2024 21:00,2158.59,13.6,87,13.6,0
1/19/2024 22:00,2045.66,12.9,91,12.9,0
1/19/2024 23:00,1850.3,12.5,92,12.3,0
1/20/2024 0:00,1686.61,12.4,92,12,0
1/20/2024 1:00,1593.1,11.9,92,11,0
1/20/2024 2:00,1535.88,11.6,91,10.6,0
1/20/2024 3:00,1500.69,10.9,92,9.8,0
1/20/2024 4:00,1515.89,10.6,92,9.6,0
1/20/2024 5:00,1626.89,10.4,92,9.7,0
1/20/2024 6:00,1898.89,9.5,95,8.7,0
1/20/2024 7:00,2059.76,12.6,85,12,0
1/20/2024 8:00,2082.04,15.6,73,15.4,0
1/20/2024 9:00,2099.47,18,68,18.4,0
1/20/2024 10:00,2007.93,19.9,64,20.4,0
1/20/2024 11:00,1955.46,21.2,59,21.7,0
1/20/2024 12:00,1901.58,22.2,55,22.7,0
1/20/2024 13:00,1928.85,22.9,52,23.1,0
1/20/2024 14:00,1911.52,23,52,22.9,0
1/20/2024 15:00,1916.19,22.2,55,22.1,0
1/20/2024 16:00,2069.59,19,74,19.4,0
1/20/2024 17:00,2383.95,19.9,61,20.1,0
1/20/2024 18:00,2441.62,18,74,18.6,0
1/20/2024 19:00,2413.5,18,71,17.6,0
1/20/2024 20:00,2323.93,17.8,71,16.9,0
1/20/2024 21:00,2120.19,16.8,78,16.2,0
1/20/2024 22:00,2030.66,16.5,80,16.1,0
1/20/2024 23:00,1848.42,16.5,78,15.9,0
1/21/2024 0:00,1653.32,16.6,77,16.2,0
1/21/2024 1:00,1564.65,15.9,81,15.8,0
1/21/2024 2:00,1503.4,15,85,15,0
1/21/2024 3:00,1466.84,13.6,91,13.4,0
1/21/2024 4:00,1484.77,13.1,91,12.8,0
1/21/2024 5:00,1577.11,12.2,92,11.8,0
1/21/2024 6:00,1798.05,13.6,96,13.3,0
1/21/2024 7:00,2023.98,14.3,90,14.2,0
1/21/2024 8:00,2067.24,15.4,89,15.6,0
1/21/2024 9:00,2075.68,16.9,82,17.5,0
1/21/2024 10:00,1969.47,18.2,77,19.4,0
1/21/2024 11:00,1887.83,19.9,69,20.8,0
1/21/2024 12:00,1884.93,21,63,21.9,0
1/21/2024 13:00,1861.52,21.6,57,22.2,0
1/21/2024 14:00,1825.05,21.6,54,21.7,0
1/21/2024 15:00,1832.89,20.9,58,20.8,0
1/21/2024 16:00,1986.57,18.5,77,19.3,0
1/21/2024 17:00,2457.83,18.9,70,19.3,0
1/21/2024 18:00,2574.82,16.1,85,16,0
1/21/2024 19:00,2508.44,15.6,86,16,0
1/21/2024 20:00,2404.75,15.2,88,15.4,0
1/21/2024 21:00,2210.86,15.1,86,14.9,0
1/21/2024 22:00,1955.61,14.1,90,14.1,0
1/21/2024 23:00,1738.08,14,90,13.9,0
1/22/2024 0:00,1566.58,12.8,92,12.2,0
1/22/2024 1:00,1469.84,11.7,95,11,0
1/22/2024 2:00,1412.18,11.3,95,10.8,0
1/22/2024 3:00,1389.83,10.9,96,10.4,0
1/22/2024 4:00,1408.02,10.5,97,10,0
1/22/2024 5:00,1536.47,10.1,97,9.4,0
1/22/2024 6:00,1837.5,11.4,90,10.8,0
1/22/2024 7:00,2091.45,12.9,90,13,0
1/22/2024 8:00,2112.08,14.9,80,15,0
1/22/2024 9:00,2096.91,16.9,73,17.4,0
1/22/2024 10:00,2052,18.6,66,18.9,0
1/22/2024 11:00,2028.65,20,62,20.4,0
1/22/2024 12:00,2039.07,21.1,58,21.5,0
1/22/2024 13:00,1967.41,21.9,54,21.8,0
1/22/2024 14:00,1914.12,22.1,52,21.7,0
1/22/2024 15:00,1922.91,21.5,54,20.7,0
1/22/2024 16:00,2108.82,19.1,67,19.3,0
1/22/2024 17:00,2598.75,19,65,19.1,0
1/22/2024 18:00,2670.52,15.5,82,15.3,0
1/22/2024 19:00,2627.19,14.1,89,14,0
1/22/2024 20:00,2480.54,13.8,90,13.8,0
1/22/2024 21:00,2249.92,13.1,91,12.8,0
1/22/2024 22:00,1979.97,12.5,92,12,0
1/22/2024 23:00,1743.49,12.1,93,11.8,0
1/23/2024 0:00,1577.34,11.6,93,11.2,0
1/23/2024 1:00,1472.87,11.2,93,10.7,0
1/23/2024 2:00,1432.41,10.8,94,10.1,0
1/23/2024 3:00,1406.82,10.4,95,9.6,0
1/23/2024 4:00,1416.67,10,95,9.3,0
1/23/2024 5:00,1512.33,9.7,95,8.9,0
1/23/2024 6:00,1791.1,10.8,94,10.4,0
1/23/2024 7:00,1995.19,13.4,83,13,0
1/23/2024 8:00,2096.49,16.1,77,16.4,0
1/23/2024 9:00,2089,18.3,74,19.2,0
1/23/2024 10:00,2054.01,20,68,20.7,0
1/23/2024 11:00,2013.52,21.1,63,21.5,0
1/23/2024 12:00,2050.6,22,57,22.2,0
1/23/2024 13:00,2005.31,22.6,53,22.5,0
1/23/2024 14:00,1942.57,22.6,55,22.5,0
1/23/2024 15:00,1933.11,21.9,58,22.3,0
1/23/2024 16:00,2059.92,19.9,74,20.8,0
1/23/2024 17:00,2479.48,19.4,72,20.3,0
1/23/2024 18:00,2610.22,16.7,82,17,0
1/23/2024 19:00,2574.09,16.6,78,15.7,0
1/23/2024 20:00,2460.11,16,78,15.9,0
1/23/2024 21:00,2248.19,15.2,84,15.3,0
1/23/2024 22:00,2031.1,14,91,14.1,0
1/23/2024 23:00,1799.27,13.6,92,13.6,0
1/24/2024 0:00,1639.2,13.1,92,13,0
1/24/2024 1:00,1530.66,13.2,92,13.2,0
1/24/2024 2:00,1495.17,12.6,94,12.3,0
1/24/2024 3:00,1475.16,12.7,94,12.5,0
1/24/2024 4:00,1483.77,11.7,95,11.5,0
1/24/2024 5:00,1587.73,10.9,97,10.6,0
1/24/2024 6:00,1914.69,12.6,95,12.1,0
1/24/2024 7:00,2053.43,14.1,90,14,0
1/24/2024 8:00,2008.39,15.9,88,16.2,0
1/24/2024 9:00,2073.58,16.7,83,17.7,0
1/24/2024 10:00,2012.03,18.9,75,20.1,0
1/24/2024 11:00,1924.36,20.4,69,21.4,0
1/24/2024 12:00,1945.62,21.2,65,22.1,0
1/24/2024 13:00,1918.58,21.8,62,22.6,0
1/24/2024 14:00,1908.06,21.9,60,22.3,0
1/24/2024 15:00,1956.35,21.3,61,21.5,0
1/24/2024 16:00,2123.58,19.4,73,20.1,0
1/24/2024 17:00,2533.12,19.2,70,20.3,0
1/24/2024 18:00,2593.98,15.9,88,16.5,0
1/24/2024 19:00,2551.41,15.4,89,15.7,0
1/24/2024 20:00,2402.7,14.6,90,14.8,0
1/24/2024 21:00,2242.36,14.2,91,14.2,0
1/24/2024 22:00,2040.14,15.6,84,16.4,0
1/24/2024 23:00,1741.96,13.4,93,13.4,0
1/25/2024 0:00,1574.14,13.2,94,13.2,0
1/25/2024 1:00,1493.72,13,94,13,0
1/25/2024 2:00,1448.47,12.3,94,11.8,0
1/25/2024 3:00,1411.2,11.9,94,11.4,0
1/25/2024 4:00,1410.7,11.4,94,10.5,0
1/25/2024 5:00,1546.94,11.4,92,10.6,0
1/25/2024 6:00,1855.91,12.8,94,12.4,0
1/25/2024 7:00,2011.51,14.4,90,14.7,0
1/25/2024 8:00,2036.79,16.4,85,17.4,0
1/25/2024 9:00,2024.91,18.1,78,18.9,0
1/25/2024 10:00,2028.31,19.9,70,20.3,0
1/25/2024 11:00,1955.59,20.9,64,21.3,0
1/25/2024 12:00,1925.73,21.5,60,21.8,0
1/25/2024 13:00,1928.42,21.9,57,21.9,0
1/25/2024 14:00,1924.99,21.9,54,21.7,0
1/25/2024 15:00,1944.37,21.2,57,21,0
1/25/2024 16:00,2099.2,19.1,74,19.8,0
1/25/2024 17:00,2403.83,16.8,84,17.2,0
1/25/2024 18:00,2533.96,16.5,87,15.8,0
1/25/2024 19:00,2496.64,15.8,87,15.7,0
1/25/2024 20:00,2415.22,15.7,87,16,0
1/25/2024 21:00,2215.32,15.4,86,15.5,0
1/25/2024 22:00,2032.96,15.8,83,16.2,0
1/25/2024 23:00,1806.3,13.8,91,13.9,0
1/26/2024 0:00,1646.32,14.1,92,14.4,1
1/26/2024 1:00,1564.1,13.9,90,14.4,1
1/26/2024 2:00,1502.05,12.3,95,11.9,1
1/26/2024 3:00,1473.33,11.2,98,10.5,1
1/26/2024 4:00,1470.78,11.4,96,11,1
1/26/2024 5:00,1565.21,10.4,96,9.8,1
1/26/2024 6:00,1858.12,11.4,92,11,1
1/26/2024 7:00,2105.51,12.8,93,13.1,1
1/26/2024 8:00,2056.08,14.9,85,15.3,1
1/26/2024 9:00,1975.26,16.6,83,17,1
1/26/2024 10:00,1916.53,18.5,74,19.1,1
1/26/2024 11:00,1905.13,20,66,20.5,1
1/26/2024 12:00,1863.1,21.2,60,21.4,1
1/26/2024 13:00,1797.81,21.6,58,21.4,1
1/26/2024 14:00,1727.44,21.5,57,21.3,1
1/26/2024 15:00,1723.96,20.9,60,20.9,1
1/26/2024 16:00,1868.13,19,73,19.6,1
1/26/2024 17:00,2305.91,16.7,82,16.9,1
1/26/2024 18:00,2420.44,16.7,80,16.7,1
1/26/2024 19:00,2390.02,15.9,84,16,1
1/26/2024 20:00,2305.91,15.2,87,15.7,1
1/26/2024 21:00,2136.98,14.5,88,14.5,1
1/26/2024 22:00,1891.8,14.4,87,14.1,1
1/26/2024 23:00,1644.29,13.2,93,13.2,1
1/27/2024 0:00,1474.85,12.5,91,12.2,0
1/27/2024 1:00,1380.59,11.6,93,11.4,0
1/27/2024 2:00,1325.93,11.1,95,10.9,0
1/27/2024 3:00,1290.94,10.9,95,10.2,0
1/27/2024 4:00,1304.58,9.9,99,9.3,0
1/27/2024 5:00,1417.89,9.8,99,9,0
1/27/2024 6:00,1746.86,12.4,94,12.3,0
1/27/2024 7:00,2072.49,13.9,94,14.1,0
1/27/2024 8:00,2073.48,14.6,90,14.6,0
1/27/2024 9:00,2058.11,15.2,85,15.5,0
1/27/2024 10:00,2028.94,17.2,74,17.2,0
1/27/2024 11:00,1944.21,18.5,69,18.5,0
1/27/2024 12:00,1944.4,19.8,63,19.9,0
1/27/2024 13:00,1931.76,20.5,60,20.6,0
1/27/2024 14:00,1929.98,20.6,60,20.5,0
1/27/2024 15:00,1943.65,20.1,62,20,0
1/27/2024 16:00,2064.58,18.3,70,18.3,0
1/27/2024 17:00,2470.42,15.4,84,15.1,0
1/27/2024 18:00,2491.11,16.1,86,16.2,0
1/27/2024 19:00,2463.97,15.6,85,15.9,0
1/27/2024 20:00,2363.4,15.4,84,15.8,0
1/27/2024 21:00,2262.13,14.5,88,14.9,0
1/27/2024 22:00,2011.67,13.2,93,13.3,0
1/27/2024 23:00,1788.13,12.2,95,12.1,0
1/28/2024 0:00,1620.81,11.5,96,11.1,0
1/28/2024 1:00,1531.99,10.8,97,10.2,0
1/28/2024 2:00,1504.87,10.5,97,10,0
1/28/2024 3:00,1463.89,10.2,97,9.8,0
1/28/2024 4:00,1476.62,10.1,96,9.6,0
1/28/2024 5:00,1571.34,9.9,97,9.2,0
1/28/2024 6:00,1789.05,12.6,97,12.5,0
1/28/2024 7:00,2006.82,13.4,98,13.4,0
1/28/2024 8:00,2050.11,15.1,90,15.8,0
1/28/2024 9:00,1990.13,16.6,83,17.4,0
1/28/2024 10:00,1861.6,18.2,73,18.5,0
1/28/2024 11:00,1824.16,19.9,64,19.8,0
1/28/2024 12:00,1834.64,21,59,21,0
1/28/2024 13:00,1814.5,21.8,56,21.7,0
1/28/2024 14:00,1789.73,22,56,21.9,0
1/28/2024 15:00,1806.17,21.2,60,20.7,0
1/28/2024 16:00,1921.56,18.9,78,19.7,0
1/28/2024 17:00,2378.2,18.1,73,18.3,0
1/28/2024 18:00,2493.19,19,69,20,0
1/28/2024 19:00,2456.86,17.1,78,17.5,0
1/28/2024 20:00,2375.57,14.8,89,14.9,0
1/28/2024 21:00,2208.68,14.2,91,14.5,0
1/28/2024 22:00,1988.23,13.6,93,13.6,0
1/28/2024 23:00,1779.79,12.7,95,12.8,0
1/29/2024 0:00,1589.46,12.3,94,12.3,0
1/29/2024 1:00,1488.01,11.9,94,11.7,0
